accession,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore
ENOG411CR65,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CVMT,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CZ7R,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CQ8Y,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CVFX,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CRU1,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411D0XC,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CVG5,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411DDPY,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CVN3,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CTSP,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CQBP,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CTK7,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CVWQ,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CYRG,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411D145,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CSDU,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CU5T,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CVJ6,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CWZ3,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CY2J,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CQCA,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CR63,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CSQD,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CVRJ,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CZWD,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CR8Q,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CY8J,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411D19W,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411DFB2,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CWZ8,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CV3M,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411D0W6,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CRPP,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
Xelaev18006853m.g,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411D8VP,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CXAG,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CT44,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CYY6,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CVNI,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CSJ2,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411D1F9,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411D2XW,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CW97,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CS4C,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CX5Y,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CPFF,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CWDS,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411DETR,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CUX3,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CXHY,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CX6P,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CTFW,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411D1NZ,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411D12F,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CY59,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CU32,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CSD3,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CVE7,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CRK6,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CQ69,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411DFYR,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CV80,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CQNX,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CQ96,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CSIE,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CZW8,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CVPU,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CY0K,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CVJE,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CV1E,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CRNI,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CTB2,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CY88,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CPRY,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411DDGI,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CR66,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CWYQ,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CPBH,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CTXZ,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
Xelaev18029490m.g,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CT4N,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CWX8,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CR35,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411D0EM,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CTTR,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CTY3,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CTIE,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CS6N,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CWVU,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CSIX,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411DFII,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CTQH,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CZT5,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CSQG,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411DFQ2,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CUAY,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CP99,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CWWC,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CXBJ,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CTQZ,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CQNM,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CSYV,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CUF0,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CS8D,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CZ9T,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CSPX,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411DG8X,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411D3JZ,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CU2Z,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CUJ6,0,1,1.9674267100977199,0.9763098939548995,0.9954389325039961
ENOG411CUX6,1,3,1.9674267100977199,0.9763098939548995,0.9862276347740007
ENOG411CX6V,1,3,1.9674267100977199,0.9763098939548995,0.9862276347740007
ENOG411CZSF,1,3,1.9674267100977199,0.9763098939548995,0.9862276347740007
ENOG411CZ90,1,3,1.9674267100977199,0.9763098939548995,0.9862276347740007
ENOG411CV1V,1,3,1.9674267100977199,0.9763098939548995,0.9862276347740007
ENOG411CYY7,1,3,1.9674267100977199,0.9763098939548995,0.9862276347740007
ENOG411CYGN,1,3,1.9674267100977199,0.9763098939548995,0.9862276347740007
ENOG411DF3S,1,3,1.9674267100977199,0.9763098939548995,0.9862276347740007
ENOG411CPP5,1,3,1.9674267100977199,0.9763098939548995,0.9862276347740007
ENOG411CS5G,1,3,1.9674267100977199,0.9763098939548995,0.9862276347740007
ENOG411D3W3,1,3,1.9674267100977199,0.9763098939548995,0.9862276347740007
ENOG411CSSA,1,3,1.9674267100977199,0.9763098939548995,0.9862276347740007
ENOG411CQUN,1,3,1.9674267100977199,0.9763098939548995,0.9862276347740007
ENOG411CZY6,47,58,1.2091476655808904,0.27399044259558464,0.9854584770949147
ENOG411CRH0,32,41,1.2519988155167308,0.3242331973752063,0.9804438951803434
ENOG411CUPZ,14,20,1.377198697068404,0.46173672112514147,0.9803941972167224
ENOG411CPZ6,3,6,1.721498371335505,0.7836648160125037,0.9770506825627818
ENOG411CQQW,3,6,1.721498371335505,0.7836648160125037,0.9770506825627818
ENOG411CWTU,3,6,1.721498371335505,0.7836648160125037,0.9770506825627818
ENOG411CQF2,3,6,1.721498371335505,0.7836648160125037,0.9770506825627818
ENOG411DFIZ,3,6,1.721498371335505,0.7836648160125037,0.9770506825627818
ENOG411CY52,6,10,1.545835272219637,0.6283865905345926,0.9679070985949105
ENOG411CUZ0,10,15,1.4308557891619778,0.516878275317602,0.9587959158305138
ENOG411CPEW,10,15,1.4308557891619778,0.516878275317602,0.9587959158305138
ENOG411CWS7,43,53,1.207284572105419,0.2717657774810709,0.9362550048795405
ENOG411CZDC,28,36,1.255082556441649,0.32778226445627734,0.931647247196304
ENOG411CPM6,7,11,1.4755700325732901,0.5612723946760559,0.9082157742862715
ENOG411CWBH,7,11,1.4755700325732901,0.5612723946760559,0.9082157742862715
ENOG411DGE5,7,11,1.4755700325732901,0.5612723946760559,0.9082157742862715
ENOG411CR9I,57,68,1.1702796810064025,0.2268533556054966,0.886904991860659
ENOG411CU2K,12,17,1.3620646454522676,0.44579517725611967,0.8833989036667468
ENOG411CVID,4,7,1.5739413680781758,0.654381799067537,0.8782196729638821
ENOG411CZ3H,4,7,1.5739413680781758,0.654381799067537,0.8782196729638821
ENOG411CTMQ,4,7,1.5739413680781758,0.654381799067537,0.8782196729638821
ENOG411CW3G,4,7,1.5739413680781758,0.654381799067537,0.8782196729638821
ENOG411CVXP,4,7,1.5739413680781758,0.654381799067537,0.8782196729638821
ENOG411CS7N,18,24,1.2943596776958683,0.37223857028603874,0.870777952824462
ENOG411CZFK,32,40,1.2221893199091896,0.2894677792145297,0.8697466553006812
ENOG411CW29,8,12,1.420919290626131,0.5068246106536793,0.8574955482680781
ENOG411CRFD,20,26,1.2647743136342484,0.33887997333960773,0.8266488898620208
ENOG411D1DH,9,13,1.377198697068404,0.46173672112514147,0.8136674908071245
ENOG411CWDC,21,27,1.2519988155167308,0.3242331973752063,0.8065963280846614
ENOG411D0JS,5,8,1.47557003257329,0.5612723946760556,0.8027335292599369
ENOG411DFDF,5,8,1.47557003257329,0.5612723946760556,0.8027335292599369
ENOG411D28K,5,8,1.47557003257329,0.5612723946760556,0.8027335292599369
ENOG411CZ9P,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CX0G,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CPYI,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CYD2,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CQI7,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CPQH,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CYYG,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CWXR,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CTG1,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411DEXH,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411D4B6,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CPZM,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CY68,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411D1CM,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CS0Y,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CS1K,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CY8Q,2,4,1.6395222584147666,0.7132754881211057,0.797715257795012
ENOG411CXAK,30,37,1.205842177156667,0.2700410970116097,0.7843095947662997
ENOG411CQMF,10,14,1.3414273023393544,0.42376887092612064,0.7752715960686547
ENOG411CYC9,16,21,1.2730408124161716,0.3482786713418573,0.7700072120663803
ENOG411CS9M,23,29,1.2296416938110748,0.2982379888422617,0.7698649063085145
ENOG411CZ0X,24,30,1.2198045602605863,0.28665001456704997,0.7529770332881233
ENOG411CUSQ,17,22,1.2569670647846543,0.32994684856959994,0.7470616149266159
ENOG411CW5E,6,9,1.4053047929269429,0.49088306678465793,0.7425457522148697
ENOG411CT0N,6,9,1.4053047929269429,0.49088306678465793,0.7425457522148697
ENOG411D01Y,6,9,1.4053047929269429,0.49088306678465793,0.7425457522148697
ENOG411CPS2,6,9,1.4053047929269429,0.49088306678465793,0.7425457522148697
ENOG411CZ97,11,15,1.3116178067318132,0.3913473932337433,0.7412482204872921
ENOG411CXCR,18,23,1.2425852905880337,0.31334488123247034,0.7257432567681256
ENOG411DFPC,28,34,1.1872402560934516,0.24761191577229383,0.6933991554710915
ENOG411CS0R,28,34,1.1872402560934516,0.24761191577229383,0.6933991554710915
ENOG411CVG9,7,10,1.3526058631921825,0.4357415125921968,0.6930301315330922
ENOG411CTJV,7,10,1.3526058631921825,0.4357415125921968,0.6930301315330922
ENOG411CZAR,7,10,1.3526058631921825,0.4357415125921968,0.6930301315330922
ENOG411CU81,20,25,1.2179308205366837,0.2844321893172313,0.6872587960346945
ENOG411CPDN,3,5,1.4755700325732901,0.5612723946760559,0.6843146368825122
ENOG411CU7W,3,5,1.4755700325732901,0.5612723946760559,0.6843146368825122
ENOG411CP6A,3,5,1.4755700325732901,0.5612723946760559,0.6843146368825122
ENOG411CQA2,3,5,1.4755700325732901,0.5612723946760559,0.6843146368825122
ENOG411CWK8,3,5,1.4755700325732901,0.5612723946760559,0.6843146368825122
ENOG411CW6S,3,5,1.4755700325732901,0.5612723946760559,0.6843146368825122
ENOG411DGCI,3,5,1.4755700325732901,0.5612723946760559,0.6843146368825122
ENOG411CWTI,21,26,1.207284572105419,0.2717657774810709,0.669796598340249
ENOG411CRBG,14,18,1.2460369163952225,0.31734681178996643,0.6583923679080874
ENOG411CPUN,8,11,1.3116178067318132,0.3913473932337433,0.6513122333417994
ENOG411CV76,8,11,1.3116178067318132,0.3913473932337433,0.6513122333417994
ENOG411CPN1,8,11,1.3116178067318132,0.3913473932337433,0.6513122333417994
ENOG411CTDN,9,12,1.278827361563518,0.3548215172086294,0.6154989759055486
ENOG411CPWW,9,12,1.278827361563518,0.3548215172086294,0.6154989759055486
ENOG411CQI4,9,12,1.278827361563518,0.3548215172086294,0.6154989759055486
ENOG411CQ47,16,20,1.2151753209427094,0.2811644754833205,0.6146027846516042
ENOG411CRU2,4,6,1.377198697068404,0.46173672112514147,0.6062312335962097
ENOG411CP8D,4,6,1.377198697068404,0.46173672112514147,0.6062312335962097
ENOG411CPI8,4,6,1.377198697068404,0.46173672112514147,0.6062312335962097
ENOG411CXVJ,4,6,1.377198697068404,0.46173672112514147,0.6062312335962097
ENOG411CV9A,36,42,1.1432344396513778,0.19312128302804776,0.601575458039388
ENOG411CY30,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CWIC,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411D10F,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CSCB,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CQMW,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CP9D,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CR3M,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CXVH,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411D0XG,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CPTV,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CYZK,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CYC5,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CW12,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CU6Z,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411D31B,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CX74,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CP69,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411D1W5,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CYGD,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CSYG,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411DFBB,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CT24,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CTXS,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CWB4,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CV7X,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411D5EY,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CS2R,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411D1V2,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CTDA,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411DAI7,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CYZY,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CZJW,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CXYY,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CV1S,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CYVX,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411DFPA,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CX0V,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CQ9N,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CS1E,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CQVJ,1,2,1.4755700325732901,0.5612723946760559,0.5640392668774026
ENOG411CWPI,19,23,1.180456026058632,0.23934429978869357,0.5604895304563515
ENOG411CRNS,55,62,1.1066775244299674,0.14623489539721182,0.551137363502985
ENOG411CY25,5,7,1.3116178067318132,0.3913473932337433,0.548080792824248
66910877,5,7,1.3116178067318132,0.3913473932337433,0.548080792824248
ENOG411CWGS,12,15,1.2107241292909046,0.2758701758138074,0.532174917569879
ENOG411DFJY,12,15,1.2107241292909046,0.2758701758138074,0.532174917569879
ENOG411CZMG,12,15,1.2107241292909046,0.2758701758138074,0.532174917569879
ENOG411D0JX,6,8,1.2647743136342484,0.33887997333960773,0.5024891657640495
ENOG411CVJG,6,8,1.2647743136342484,0.33887997333960773,0.5024891657640495
ENOG411CPCE,6,8,1.2647743136342484,0.33887997333960773,0.5024891657640495
ENOG411CPXC,15,18,1.168159609120521,0.2242374073984849,0.47174023732675785
ENOG411CY4Q,7,9,1.229641693811075,0.298237988842262,0.46541892607500884
ENOG411D0AM,7,9,1.229641693811075,0.298237988842262,0.46541892607500884
ENOG411CRFF,7,9,1.229641693811075,0.298237988842262,0.46541892607500884
ENOG411CZEY,7,9,1.229641693811075,0.298237988842262,0.46541892607500884
ENOG411CZG9,7,9,1.229641693811075,0.298237988842262,0.46541892607500884
ENOG411CWA4,27,31,1.1242438343415542,0.16895497189729536,0.4576095406086558
ENOG411CTPY,16,19,1.157309829469247,0.21077514759192248,0.45494627654906866
ENOG411CVGA,17,20,1.1476655808903367,0.19870231529134755,0.4394474133351592
ENOG411D3SZ,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CX25,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CTFT,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CXFN,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CRQM,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CV90,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CXJU,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411DFNB,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CQM2,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CTT5,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CP9J,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CRTV,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CRUA,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CSNY,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CYZW,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CXWF,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CR8M,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411D423,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CUK5,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411D5GV,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CZ92,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CQBX,2,3,1.3116178067318132,0.3913473932337433,0.42863145307757394
ENOG411CVWX,9,11,1.180456026058632,0.23934429978869357,0.40802393563146505
ENOG411CZRR,9,11,1.180456026058632,0.23934429978869357,0.40802393563146505
ENOG411DGJD,9,11,1.180456026058632,0.23934429978869357,0.40802393563146505
ENOG411CVBZ,52,57,1.0765165017515825,0.10637043451927242,0.3851914470835541
ENOG411CRNZ,23,26,1.1066775244299676,0.1462348953972121,0.3660515740791852
ENOG411CX51,3,4,1.229641693811075,0.298237988842262,0.35526851083729444
ENOG411CP5N,3,4,1.229641693811075,0.298237988842262,0.35526851083729444
ENOG411D119,3,4,1.229641693811075,0.298237988842262,0.35526851083729444
ENOG411CUGV,3,4,1.229641693811075,0.298237988842262,0.35526851083729444
ENOG411CYBU,3,4,1.229641693811075,0.298237988842262,0.35526851083729444
ENOG411CTW8,3,4,1.229641693811075,0.298237988842262,0.35526851083729444
ENOG411CXHS,3,4,1.229641693811075,0.298237988842262,0.35526851083729444
ENOG411CSXE,3,4,1.229641693811075,0.298237988842262,0.35526851083729444
ENOG411CQ5G,3,4,1.229641693811075,0.298237988842262,0.35526851083729444
ENOG411CTVH,3,4,1.229641693811075,0.298237988842262,0.35526851083729444
ENOG411CWI7,3,4,1.229641693811075,0.298237988842262,0.35526851083729444
ENOG411CSF6,12,14,1.135053871210223,0.1827607714223258,0.3469927331695819
ENOG411CTJX,14,16,1.1148751357220412,0.15688213959672034,0.31628644011847756
ENOG411CUS9,29,32,1.082084690553746,0.11381341770483454,0.31389774579158597
ENOG411CRE9,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411DGHE,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411CVXR,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411CTMU,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411CWRS,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411CWT8,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411CUET,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411CVMA,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411CVT6,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411CZSG,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411CTQU,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411CZHQ,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411CPX8,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411CTUP,4,5,1.180456026058632,0.23934429978869357,0.30715128444444906
ENOG411CP4R,15,17,1.1066775244299676,0.1462348953972121,0.3029766776382572
ENOG411CT9H,16,18,1.0994443379957846,0.1367745661481455,0.29076149637133114
ENOG411CT17,17,19,1.0930148389431777,0.12831298739994956,0.2794893923499475
ENOG411CSV8,5,6,1.1476655808903367,0.19870231529134755,0.27225094734893496
ENOG411CR74,5,6,1.1476655808903367,0.19870231529134755,0.27225094734893496
ENOG411CWQQ,5,6,1.1476655808903367,0.19870231529134755,0.27225094734893496
ENOG411DFF5,5,6,1.1476655808903367,0.19870231529134755,0.27225094734893496
ENOG411D1XK,5,6,1.1476655808903367,0.19870231529134755,0.27225094734893496
ENOG411CRDQ,5,6,1.1476655808903367,0.19870231529134755,0.27225094734893496
ENOG411CPA9,19,21,1.082084690553746,0.11381341770483454,0.259302413234308
ENOG411CSSF,6,7,1.1242438343415542,0.16895497189729536,0.2453032072111943
ENOG411CPHB,6,7,1.1242438343415542,0.16895497189729536,0.2453032072111943
ENOG411CUJY,6,7,1.1242438343415542,0.16895497189729536,0.2453032072111943
ENOG411CXSV,22,24,1.069253646792239,0.09660412767261141,0.23362422513183514
ENOG411D3UG,7,8,1.1066775244299676,0.1462348953972121,0.22358758793661265
ENOG411CSU0,7,8,1.1066775244299676,0.1462348953972121,0.22358758793661265
ENOG411CX94,7,8,1.1066775244299676,0.1462348953972121,0.22358758793661265
